team,no,pos,player,birth_date,age,caps,goals,club,club_country,nn,mins,op_rate90,pen_per90,role,g,npxg,sh90,mn,exp_min,exp_shots_match,is_taker,pen_rate90,exp_g90,exp_g_match
Argentina,22,FW,Lautaro Martínez,1997-08-22,28,77,37,Inter Milan,Italy,lautaro martinez,9492.0,0.5315688463577386,0.03735777496839442,FWD,73.0,58.660000000000004,3.690307256026817,9492.0,37.0,1.5171263163665802,False,0.0,0.5315688463577386,0.21853385905818143
Argentina,23,GK,Emiliano Martínez,1992-09-02,33,59,0,Aston Villa,England,emiliano martinez,13032.0,0.0009778510040502305,0.0,GK,0.0,0.17,0.020520860631267495,13032.0,92.0,0.02097687975640677,False,0.0,0.0009778510040502305,0.0009995810263624578
Argentina,24,MF,Enzo Fernández,2001-01-17,25,42,6,Chelsea,England,enzo fernandez,9723.0,0.19589105391514947,0.04387534711508792,MID,24.0,23.330000000000002,1.8445328421080465,9723.0,63.6,1.3034698750896863,False,0.0,0.19589105391514947,0.13842967810003895
Argentina,25,DF,Facundo Medina,1999-05-28,27,9,0,Marseille,France,facundo medina,7547.0,0.047050590925287204,0.0,DEF,1.0,4.48,0.6428368989733988,7547.0,83.52272727272727,0.5965721221533435,False,0.0,0.047050590925287204,0.04366437415414911
Argentina,26,DF,Nahuel Molina,1998-04-06,28,58,1,Atlético Madrid,Spain,nahuel molina,6998.0,0.04832963782009041,0.0,DEF,5.0,3.3600000000000003,0.580716412093322,6998.0,52.2,0.3368155190141268,False,0.0,0.04832963782009041,0.02803118993565244
Austria,1,GK,Alexander Schlager,1996-02-01,30,26,0,Red Bull Salzburg,Austria,alexander schlager,1506.0,0.0005161126314951075,0.0,GK,0.0,0.0,0.0025805817652380892,1506.0,85.0,0.002437216111613751,False,0.0,0.0005161126314951075,0.0004874397075231571
Austria,2,DF,David Affengruber,2001-03-19,25,1,0,Elche,Spain,david affengruber,3781.0,0.039676413569085085,0.0,DEF,1.0,1.53,0.48850793532544406,3781.0,79.34782608695652,0.43068936327001706,False,0.0,0.039676413569085085,0.03498041292926583
Austria,3,DF,Kevin Danso,1998-09-19,27,32,0,Tottenham Hotspur,England,kevin danso,7493.0,0.044958805785572035,0.0,DEF,1.0,4.18,0.7160208022644421,7493.0,76.01063829787235,0.6047244246074986,False,0.0,0.044958805785572035,0.03797052805412674
Austria,4,MF,Xaver Schlager,1997-09-28,28,51,4,RB Leipzig,Germany,xaver schlager,5126.0,0.07725967344643664,0.0,MID,4.0,3.29,0.8309195492117083,5126.0,77.23880597014926,0.7131025982040781,False,0.0,0.07725967344643664,0.06630494362940458
Austria,5,DF,Stefan Posch,1997-05-14,29,52,5,Mainz 05,Germany,stefan posch,6275.0,0.04815203942966931,0.0,DEF,2.0,3.5700000000000003,0.7796399939988943,6275.0,90.0,0.7796399939988943,False,0.0,0.04815203942966931,0.04815203942966931
Austria,6,MF,Nicolas Seiwald,2001-05-04,25,47,1,RB Leipzig,Germany,nicolas seiwald,6529.0,0.046040512493824896,0.0,MID,0.0,2.14,0.42653863361524624,6529.0,90.0,0.42653863361524624,False,0.0,0.046040512493824896,0.046040512493824896
Austria,7,FW,Marko Arnautović,1989-04-19,37,133,47,Red Star Belgrade,Serbia,marko arnautovic,2662.0,0.4388377086657068,0.0801277235161533,FWD,15.0,16.21,2.262378254922633,2662.0,60.75,1.5271053220727773,True,0.08320955903600535,0.5220472677017122,0.35238190569865574
Austria,8,DF,David Alaba (captain),1992-06-24,33,113,15,Real Madrid,Spain,david alaba,2435.0,0.04762216888741356,0.0,DEF,0.0,1.6,0.7881614884374468,2435.0,63.837209302325576,0.5590447766823751,False,0.0,0.04762216888741356,0.033778515141072406
Austria,9,MF,Marcel Sabitzer,1994-03-17,32,98,26,Borussia Dortmund,Germany,marcel sabitzer,7878.0,0.10528772402566706,0.009025133282559016,MID,8.0,9.16,1.4928896148307151,7878.0,90.0,1.4928896148307151,False,0.0,0.10528772402566706,0.10528772402566706
Austria,10,MF,Florian Grillitsch,1995-08-07,30,58,1,Braga,Portugal,florian grillitsch,4699.0,0.07327918881900587,0.0,MID,3.0,2.73,0.9010525097796861,4699.0,60.75,0.6082104441012881,False,0.0,0.07327918881900587,0.04946345245282897
Austria,11,FW,Michael Gregoritsch,1994-04-18,32,75,24,FC Augsburg,Germany,michael gregoritsch,3703.0,0.42854674769641365,0.01920064812314346,FWD,21.0,19.759999999999998,3.4548134596052664,3703.0,32.25,1.2379748230252205,False,0.0,0.42854674769641365,0.15356258459121488
Austria,12,GK,Florian Wiegele,2001-03-21,25,1,0,Viktoria Plzeň,Czech Republic,florian wiegele,570.0,0.0006874181006722071,0.0,GK,0.0,0.0,0.005177812445090618,570.0,90.0,0.005177812445090618,False,0.0,0.0006874181006722071,0.0006874181006722071
Austria,13,GK,Patrick Pentz,1997-01-02,29,18,0,Brøndby,Denmark,patrick pentz,360.0,0.0007427276030251433,0.0,GK,0.0,0.0,0.006688007741575381,360.0,90.0,0.006688007741575381,False,0.0,0.0007427276030251433,0.0007427276030251433
Austria,14,FW,Saša Kalajdžić,1997-07-07,28,22,4,LASK,Austria,sasa kalajdzic,567.0,0.34203561032536334,0.0,FWD,3.0,2.11,2.035498475055229,567.0,45.27777777777778,1.0240316402284022,False,0.0,0.34203561032536334,0.17207347062664885
Austria,15,DF,Philipp Lienhart,1996-07-11,29,41,3,SC Freiburg,Germany,philipp lienhart,6815.0,0.061059920697202896,0.0,DEF,4.0,4.9799999999999995,0.4324615136143085,6815.0,77.95180722891567,0.3745684060354185,False,0.0,0.061059920697202896,0.05288590186223598
Austria,16,DF,Phillipp Mwene,1994-01-29,32,30,0,Mainz 05,Germany,phillipp mwene,6473.0,0.05980999296543639,0.0,DEF,3.0,4.79,0.7175342251108832,6473.0,80.88607594936708,0.6448725314287683,False,0.0,0.05980999296543639,0.05375328481703776
Austria,17,MF,Carney Chukwuemeka,2003-10-20,22,3,1,Borussia Dortmund,Germany,carney chukwuemeka,1790.0,0.17070446235108233,0.0,MID,5.0,3.88,1.9108951846397355,1790.0,34.677419354838705,0.7362768184543782,False,0.0,0.17070446235108233,0.06577322474100841
Austria,18,MF,Romano Schmid,2000-01-27,26,34,3,Werder Bremen,Germany,romano schmid,8585.0,0.1335969585513903,0.041409435061153146,MID,14.0,13.540000000000001,1.505693085184509,8585.0,46.5,0.7779414273453297,False,0.0,0.1335969585513903,0.06902509525155166
Austria,19,MF,Dejan Ljubičić,1997-10-08,28,9,1,Schalke 04,Germany,dejan ljubicic,2559.0,0.0984174259243172,0.0,MID,2.0,2.38,1.4999741853290274,2559.0,81.06060606060606,1.350986850422609,False,0.0,0.0984174259243172,0.08864195769277727
Austria,20,MF,Konrad Laimer,1997-05-27,29,57,7,Bayern Munich,Germany,konrad laimer,8141.0,0.07507858203445328,0.0,DEF,6.0,7.529999999999999,0.7143761157725755,8141.0,60.75,0.4822038781464885,False,0.0,0.07507858203445328,0.05067804287325597
Austria,21,FW,Patrick Wimmer,2001-05-30,25,30,1,VfL Wolfsburg,Germany,patrick wimmer,4147.0,0.16722460637814418,0.0,MID,9.0,8.39,1.670384878405909,4147.0,68.75,1.2759884487822915,False,0.0,0.16722460637814418,0.12774101876108235
Austria,22,MF,Alexander Prass,2001-05-26,25,19,0,TSG Hoffenheim,Germany,alexander prass,4056.0,0.06858951515054038,0.0,DEF,4.0,3.24,0.9064563768529583,4056.0,32.25,0.32481353503897675,False,0.0,0.06858951515054038,0.024577909595610303
Austria,23,DF,Marco Friedl,1998-03-16,28,11,0,Werder Bremen,Germany,marco friedl,6910.0,0.026510531397938394,0.0,DEF,2.0,1.39,0.26587501515579975,6910.0,83.39506172839506,0.2463629255661766,False,0.0,0.026510531397938394,0.024564971137595863
Austria,24,MF,Paul Wanner,2005-12-23,20,3,0,PSV Eindhoven,Netherlands,paul wanner,2524.0,0.13494513498056868,0.056339144215530906,MID,4.0,4.47,1.5805910703798307,2524.0,63.33333333333333,1.1122677902672882,False,0.0,0.13494513498056868,0.09496139128262239
Austria,25,DF,Michael Svoboda,1998-10-15,27,4,0,Venezia,Italy,michael svoboda,1314.0,0.0426097922541237,0.0,DEF,1.0,0.19,0.3482146715547573,1314.0,80.9375,0.31315138865514636,False,0.0,0.0426097922541237,0.038319222895201524
Austria,26,MF,Alessandro Schöpf,1994-02-07,32,35,6,Wolfsberger AC,Austria,alessandro schopf,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
Jordan,1,GK,Yazeed Abulaila,1993-01-08,33,76,0,Al-Hussein,Jordan,yazeed abulaila,,0.0,0.0,,,,0.0,0.0,90.0,0.0,False,0.0,0.0,0.0
Jordan,2,DF,Mohammad Abu Hashish,1995-05-09,31,56,1,Al-Karma,Iraq,mohammad abu hashish,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Jordan,3,DF,Abdallah Nasib,1994-02-25,32,65,3,Al-Zawraa,Iraq,abdallah nasib,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Jordan,4,DF,Husam Abu Dahab,2000-05-13,26,18,0,Al-Faisaly,Jordan,husam abu dahab,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Jordan,5,DF,Yazan Al-Arab,1996-01-31,30,80,3,FC Seoul,South Korea,yazan alarab,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Jordan,6,MF,Amer Jamous,2002-07-03,23,19,1,Al-Zawraa,Iraq,amer jamous,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
Jordan,7,FW,Mohammad Abu Zrayq,1997-12-30,28,41,5,Raja Casablanca,Morocco,mohammad abu zrayq,,0.3,0.0,,,,2.2,0.0,70.0,1.7111111111111112,False,0.0,0.3,0.23333333333333334
Jordan,8,MF,Noor Al-Rawabdeh,1997-02-24,29,68,3,Selangor,Malaysia,noor alrawabdeh,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
Jordan,9,FW,Ali Olwan,2000-03-26,26,66,29,Al-Sailiya,Qatar,ali olwan,,0.3,0.0,,,,2.2,0.0,70.0,1.7111111111111112,False,0.0,0.3,0.23333333333333334
Jordan,10,FW,Musa Al-Taamari,1997-06-10,29,92,24,Rennes,France,musa altaamari,372.0,0.3771375690280768,0.0,FWD,3.0,1.34,2.8236435606232204,372.0,70.0,2.1961672138180606,False,0.0,0.3771375690280768,0.2933292203551709
Jordan,11,FW,Odeh Al-Fakhouri,2005-11-22,20,10,1,Pyramids,Egypt,odeh alfakhouri,,0.3,0.0,,,,2.2,0.0,70.0,1.7111111111111112,False,0.0,0.3,0.23333333333333334
Jordan,12,GK,Nour Bani Attiah,1993-01-25,33,5,0,Al-Faisaly,Jordan,nour bani attiah,,0.0,0.0,,,,0.0,0.0,90.0,0.0,False,0.0,0.0,0.0
Jordan,13,FW,Mahmoud Al-Mardi,1993-10-06,32,89,9,Al-Hussein,Jordan,mahmoud almardi,,0.3,0.0,,,,2.2,0.0,70.0,1.7111111111111112,False,0.0,0.3,0.23333333333333334
Jordan,14,MF,Rajaei Ayed,1993-07-25,32,72,0,Al-Hussein,Jordan,rajaei ayed,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
Jordan,15,MF,Ibrahim Sadeh,2000-04-27,26,57,3,Al-Karma,Iraq,ibrahim sadeh,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
Jordan,16,DF,Mo Abualnadi,2001-02-08,25,18,0,Selangor,Malaysia,mo abualnadi,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Jordan,17,DF,Salim Obaid,1992-01-17,34,11,0,Al-Hussein,Jordan,salim obaid,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Jordan,18,DF,Mohammad Taha,2005-07-13,20,2,0,Al-Hussein,Jordan,mohammad taha,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Jordan,19,DF,Saed Al-Rosan,1997-02-01,29,21,2,Al-Hussein,Jordan,saed alrosan,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Jordan,20,MF,Mohannad Abu Taha,2003-02-02,23,29,1,Al-Quwa Al-Jawiya,Iraq,mohannad abu taha,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
Jordan,21,MF,Nizar Al-Rashdan,1999-03-23,27,47,4,Qatar SC,Qatar,nizar alrashdan,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
Jordan,22,GK,Abdallah Al-Fakhouri,2000-01-22,26,11,0,Al-Wehdat,Jordan,abdallah alfakhouri,,0.0,0.0,,,,0.0,0.0,90.0,0.0,False,0.0,0.0,0.0
Jordan,23,DF,Ihsan Haddad (captain),1994-02-05,32,92,2,Al-Hussein,Jordan,ihsan haddad,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Jordan,24,FW,Ali Azaizeh,2004-04-13,22,4,0,Al-Shabab,Saudi Arabia,ali azaizeh,,0.3,0.0,,,,2.2,0.0,70.0,1.7111111111111112,False,0.0,0.3,0.23333333333333334
Jordan,25,MF,Mohammad Al-Dawoud,1992-04-12,34,13,1,Al-Wehdat,Jordan,mohammad aldawoud,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
Jordan,26,DF,Anas Badawi,1997-09-13,28,1,0,Al-Faisaly,Jordan,anas badawi,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Colombia,1,GK,David Ospina,1988-08-31,37,130,0,Atlético Nacional,Colombia,david ospina,,0.0,0.0,,,,0.0,0.0,90.0,0.0,False,0.0,0.0,0.0
Colombia,2,DF,Daniel Muñoz,1996-05-26,30,46,3,Crystal Palace,England,daniel munoz,7913.0,0.11868045646953476,0.0,MID,11.0,10.13,0.9317568774296424,7913.0,77.6,0.803381485428225,False,0.0,0.11868045646953476,0.10232892691150997
Colombia,3,DF,Jhon Lucumí,1998-06-26,27,37,1,Bologna,Italy,jhon lucumi,8599.0,0.03399987429360924,0.0,DEF,2.0,3.0600000000000005,0.4267118383952075,8599.0,77.10280373831776,0.36556310142891607,False,0.0,0.03399987429360924,0.029127618164306982
Colombia,4,DF,Santiago Arias,1992-01-13,34,68,0,Independiente,Argentina,santiago arias,182.0,0.05,0.0,DEF,0.0,0.05,0.577327232809343,182.0,72.0,0.46186178624747437,False,0.0,0.05,0.04000000000000001
Colombia,5,MF,Kevin Castaño,2000-09-29,25,25,0,River Plate,Argentina,kevin castano,78.0,0.12,0.0,MID,0.0,0.13,1.5717457693503003,78.0,18.0,0.31434915387006007,False,0.0,0.12,0.024
Colombia,6,MF,Richard Ríos,2000-06-02,26,32,2,Benfica,Portugal,richard rios,1073.0,0.1327540237654723,0.0,MID,2.0,1.53,1.6109034521810408,1073.0,75.16666666666667,1.3454026980252767,False,0.0,0.1327540237654723,0.11087419392264446
Colombia,7,FW,Luis Díaz,1997-01-13,29,74,22,Bayern Munich,Germany,luis diaz,10074.0,0.4181570592789999,0.0070577724836211955,FWD,51.0,48.67,2.8289157644600538,10074.0,85.33333333333333,2.6822312433399027,False,0.0,0.4181570592789999,0.39647484139045913
Colombia,8,MF,Jorge Carrascal,1998-05-25,28,24,2,Flamengo,Brazil,jorge carrascal,48.0,0.12,0.0,MID,0.0,0.08,1.4667270759201754,48.0,62.0,1.0104119856338987,False,0.0,0.12,0.08266666666666667
Colombia,9,FW,Jhon Córdoba,1993-05-11,33,21,6,Krasnodar,Russia,jhon cordoba,418.0,0.33081520120012287,0.0,FWD,2.0,1.43,2.425330445213621,418.0,65.5,1.7651016017943573,False,0.0,0.33081520120012287,0.24075995198453384
Colombia,10,MF,James Rodríguez (captain),1991-07-12,34,126,31,Minnesota United FC,United States,james rodriguez,602.0,0.10780525575590706,0.11810631229235881,MID,1.0,0.7,1.6511690717000327,602.0,77.83333333333333,1.4279554749702135,True,0.12264886276514185,0.2304541185210489,0.1993001358320923
Colombia,11,MF,Jhon Arias,1997-09-21,28,38,6,Palmeiras,Brazil,jhon arias,1606.0,0.23188886881130635,0.0,FWD,1.0,3.41,1.5091083857457768,1606.0,80.83333333333333,1.3554029020124105,False,0.0,0.23188886881130635,0.20827055809904366
Colombia,12,GK,Camilo Vargas,1989-03-09,37,42,0,Atlas,Mexico,camilo vargas,570.0,0.0006874181006722071,0.0,GK,0.0,0.0,0.005177812445090618,570.0,92.0,0.005292874943870409,False,0.0,0.0006874181006722071,0.0007026940584649227
Colombia,13,DF,Yerry Mina,1994-09-23,31,54,8,Cagliari,Italy,yerry mina,6158.0,0.06269637736367484,0.011545956479376422,DEF,5.0,4.56,0.6279397606908046,6158.0,81.57894736842105,0.5691851631992674,False,0.0,0.06269637736367484,0.05683004965713216
Colombia,14,DF,Gustavo Puerta,2003-07-23,22,6,1,Racing Santander,Spain,gustavo puerta,228.0,0.05,0.0,MID,0.0,0.16,1.4769126649242035,228.0,33.0,0.5415346438055413,False,0.0,0.05,0.018333333333333333
Colombia,15,MF,Juan Portilla,1998-09-12,27,10,0,Athletico Paranaense,Brazil,juan portilla,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
Colombia,16,MF,Jefferson Lerma,1994-10-25,31,65,5,Crystal Palace,England,jefferson lerma,6828.0,0.08273082631164382,0.0,MID,3.0,5.97,1.1600479475480567,6828.0,85.0,1.0956008393509424,False,0.0,0.08273082631164382,0.07813466929433027
Colombia,17,DF,Johan Mojica,1992-08-21,33,45,1,Mallorca,Spain,johan mojica,8044.0,0.02996609361300287,0.0,DEF,1.0,2.49,0.5726929271992699,8044.0,75.91666666666667,0.48307708951716194,False,0.0,0.02996609361300287,0.02527695489022742
Colombia,18,DF,Willer Ditta,1998-01-23,28,5,0,Cruz Azul,Mexico,willer ditta,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
Colombia,19,FW,Cucho Hernández,1999-04-20,27,9,2,Real Betis,Spain,cucho hernandez,,0.3,0.0,,,,2.2,0.0,70.0,1.7111111111111112,False,0.0,0.3,0.23333333333333334
Colombia,20,MF,Juan Fernando Quintero,1993-01-18,33,49,6,River Plate,Argentina,juan fernando quintero,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
Colombia,21,FW,Jaminton Campaz,2000-05-24,26,10,1,Rosario Central,Argentina,jaminton campaz,,0.3,0.0,,,,2.2,0.0,70.0,1.7111111111111112,False,0.0,0.3,0.23333333333333334
Colombia,22,DF,Deiver Machado,1993-09-02,32,15,0,Nantes,France,deiver machado,4533.0,0.08669308020410267,0.0,DEF,5.0,5.05,1.093993738030383,4533.0,69.21428571428572,0.8413332794852708,False,0.0,0.08669308020410267,0.06667110691886943
Colombia,23,DF,Davinson Sánchez,1996-06-12,29,79,4,Galatasaray,Turkey,davinson sanchez,2912.0,0.09165978052338403,0.0,DEF,3.0,3.93,0.7007675306181737,2912.0,92.0,0.7163401424096886,False,0.0,0.09165978052338403,0.09369666453501478
Colombia,24,GK,Álvaro Montero,1995-03-29,31,12,0,Vélez Sarsfield,Argentina,alvaro montero,,0.0,0.0,,,,0.0,0.0,90.0,0.0,False,0.0,0.0,0.0
Colombia,25,FW,Luis Suárez,1997-12-02,28,12,5,Sporting CP,Portugal,luis suarez,1949.0,0.39800375406240174,0.10944073884043096,FWD,12.0,10.33,3.350760972878388,1949.0,18.0,0.6701521945756777,False,0.0,0.39800375406240174,0.07960075081248036
Colombia,26,FW,Andrés Gómez,2002-09-12,23,8,2,Vasco da Gama,Brazil,andres gomez,369.0,0.37570112565271396,0.0,FWD,3.0,1.25,2.3414363324776373,369.0,27.647058823529413,0.7192647557284245,False,0.0,0.37570112565271396,0.11541145689985331
DR Congo,1,GK,Lionel Mpasi,1994-08-01,31,29,0,Le Havre,France,lionel mpasi,,0.0,0.0,,,,0.0,0.0,90.0,0.0,False,0.0,0.0,0.0
DR Congo,2,DF,Aaron Wan-Bissaka,1997-11-26,28,12,0,West Ham United,England,aaron wanbissaka,7232.0,0.02476218383956296,0.0,DEF,2.0,1.29,0.254598440487706,7232.0,80.46511627906976,0.22762547909236763,False,0.0,0.02476218383956296,0.02213880002193484
DR Congo,3,DF,Steve Kapuadi,1998-04-30,28,4,0,Widzew Łódź,Poland,steve kapuadi,1399.0,0.07037920949119941,0.0,DEF,2.0,1.12,0.4848842297797975,1399.0,85.0,0.4579462170142532,False,0.0,0.07037920949119941,0.066469253408355
DR Congo,4,DF,Axel Tuanzebe,1997-11-14,28,14,1,Burnley,England,axel tuanzebe,2919.0,0.036244113403571636,0.0,DEF,1.0,0.82,0.2326658615988606,2919.0,81.38888888888889,0.21040462175452518,False,0.0,0.036244113403571636,0.032776312429773115
DR Congo,5,DF,Dylan Batubinsika,1996-02-15,30,14,1,AEL,Greece,dylan batubinsika,2017.0,0.04499633361518527,0.0,DEF,1.0,0.82,0.3588184098370483,2017.0,77.2,0.30778645821577927,False,0.0,0.04499633361518527,0.03859685505658115
DR Congo,6,MF,Ngal'ayel Mukau,2004-11-03,21,14,0,Lille,France,ngalayel mukau,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
DR Congo,7,MF,Nathanaël Mbuku,2002-03-16,24,19,2,Montpellier,France,nathanael mbuku,22.0,0.12,0.0,FWD,0.0,0.03,2.5835264041261716,22.0,62.0,1.7797626339535848,False,0.0,0.12,0.08266666666666667
DR Congo,8,MF,Samuel Moutoussamy,1996-08-12,29,58,0,Atromitos,Greece,samuel moutoussamy,1099.0,0.12475020056573988,0.0,MID,1.0,1.78,1.2737660363094119,1099.0,47.5,0.6722654080521896,False,0.0,0.12475020056573988,0.06584038363191827
DR Congo,9,FW,Brian Cipenga,1998-03-11,28,8,0,Castellón,Spain,brian cipenga,,0.3,0.0,,,,2.2,0.0,70.0,1.7111111111111112,False,0.0,0.3,0.23333333333333334
DR Congo,10,MF,Théo Bongonda,1995-11-20,30,38,7,Spartak Moscow,Russia,theo bongonda,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
DR Congo,11,FW,Gaël Kakuta,1991-06-21,34,31,5,AEL,Greece,gael kakuta,,0.3,0.0,,,,2.2,0.0,70.0,1.7111111111111112,False,0.0,0.3,0.23333333333333334
DR Congo,12,DF,Joris Kayembe,1994-08-08,31,26,1,Genk,Belgium,joris kayembe,,0.05,0.0,,,,0.6,0.0,72.0,0.48,False,0.0,0.05,0.04000000000000001
DR Congo,13,FW,Meschak Elia,1997-08-06,28,69,12,Alanyaspor,Turkey,meschak elia,,0.3,0.0,,,,2.2,0.0,70.0,1.7111111111111112,False,0.0,0.3,0.23333333333333334
DR Congo,14,MF,Noah Sadiki,2004-12-17,21,20,0,Sunderland,England,noah sadiki,4278.0,0.060158495585675376,0.0,MID,0.0,1.99,0.594744425824802,4278.0,80.0,0.5286617118442685,False,0.0,0.060158495585675376,0.05347421829837811
DR Congo,15,MF,Aaron Tshibola,1995-01-02,31,17,1,Kilmarnock,Scotland,aaron tshibola,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
DR Congo,16,GK,Timothy Fayulu,1999-07-24,26,3,0,Noah,Armenia,timothy fayulu,,0.0,0.0,,,,0.0,0.0,90.0,0.0,False,0.0,0.0,0.0
DR Congo,17,FW,Cédric Bakambu,1991-04-11,35,70,21,Real Betis,Spain,cedric bakambu,2969.0,0.41874607966493954,0.0,FWD,15.0,16.06,3.0270072353187736,2969.0,48.78571428571428,1.6408301124783509,False,0.0,0.41874607966493954,0.22698696223107434
DR Congo,18,MF,Charles Pickel,1997-05-15,29,34,1,Espanyol,Spain,charles pickel,693.0,0.12276786544833762,0.0,MID,1.0,0.83,1.3375352772796123,693.0,30.833333333333336,0.4582296783272746,False,0.0,0.12276786544833762,0.04205936131100456
DR Congo,19,FW,Fiston Mayele,1994-06-24,31,37,6,Pyramids,Egypt,fiston mayele,,0.3,0.0,,,,2.2,0.0,70.0,1.7111111111111112,False,0.0,0.3,0.23333333333333334
DR Congo,20,FW,Yoane Wissa,1996-09-03,29,38,9,Newcastle United,England,yoane wissa,6057.0,0.44969427835868625,0.0,FWD,33.0,32.99,2.552112682932242,6057.0,68.04347826086956,1.9294958206709947,False,0.0,0.44969427835868625,0.3399862539281855
DR Congo,21,GK,Matthieu Epolo,2005-01-15,21,1,0,Standard Liège,Belgium,matthieu epolo,,0.0,0.0,,,,0.0,0.0,90.0,0.0,False,0.0,0.0,0.0
DR Congo,22,DF,Chancel Mbemba (captain),1994-08-08,31,109,7,Lille,France,chancel mbemba,4938.0,0.07362375016117878,0.0,DEF,6.0,4.0600000000000005,0.7555514081129981,4938.0,79.49152542372882,0.667332599632761,False,0.0,0.07362375016117878,0.06502738008586224
DR Congo,23,FW,Simon Banza,1996-08-13,29,15,2,Al Jazira,United Arab Emirates,simon banza,551.0,0.3048031949590967,0.12903811252268604,FWD,2.0,2.22,2.8615884592493934,551.0,70.0,2.2256799127495284,False,0.0,0.3048031949590967,0.23706915163485298
DR Congo,24,DF,Gédéon Kalulu,1997-08-29,28,28,0,Aris Limassol,Cyprus,gedeon kalulu,969.0,0.03794031103992932,0.0,DEF,0.0,0.28,0.5740491799719065,969.0,57.63157894736842,0.36759289594692257,False,0.0,0.03794031103992932,0.024295111455393335
DR Congo,25,MF,Edo Kayembe,1998-06-03,28,43,2,Watford,England,edo kayembe,,0.12,0.0,,,,1.2,0.0,62.0,0.8266666666666667,False,0.0,0.12,0.08266666666666667
DR Congo,26,DF,Arthur Masuaku,1993-11-07,32,45,4,Lens,France,arthur masuaku,1228.0,0.04808804003941244,0.0,DEF,1.0,0.37,0.5937728968404684,1228.0,77.3529411764706,0.5103342217942588,False,0.0,0.04808804003941244,0.041330570360671476
Portugal,1,GK,Diogo Costa,1999-09-19,26,43,0,Porto,Portugal,diogo costa,4110.0,0.0003047985918074881,0.0,GK,0.0,0.0,0.001077262991931605,4110.0,92.0,0.001101202169530085,False,0.0,0.0003047985918074881,0.0003115718938476545
Portugal,2,DF,Nélson Semedo,1993-11-16,32,50,0,Fenerbahçe,Turkey,nelson semedo,7201.0,0.03615330242699529,0.0,DEF,0.0,3.15,0.6008347255895602,7201.0,26.142857142857146,0.17452818219506275,False,0.0,0.03615330242699529,0.010501673562127204
Portugal,3,DF,Rúben Dias,1997-05-14,29,76,3,Manchester City,England,ruben dias,9888.0,0.03957807479956699,0.0,DEF,2.0,4.53,0.5574659797211812,9888.0,92.0,0.5698541126038741,False,0.0,0.03957807479956699,0.040457587572890696
Portugal,4,DF,Tomás Araújo,2002-05-16,24,5,0,Benfica,Portugal,tomas araujo,1805.0,0.025213282672634396,0.0,DEF,0.0,0.02,0.14453180608899024,1805.0,73.69565217391305,0.11834850788446304,False,0.0,0.025213282672634396,0.020645659000055702
Portugal,5,DF,Diogo Dalot,1999-03-18,27,35,3,Manchester United,England,diogo dalot,10693.0,0.06295714788832389,0.0,DEF,7.0,7.84,0.8344260707665487,10693.0,62.333333333333336,0.5779173156790541,False,0.0,0.06295714788832389,0.04360365427820952
